Sentiment,Text
έκπληξη,"['κοιλιο', 'ποναει']"
έκπληξη,"['ummmnnn', 'ευχαριστώ', 'για', 'με', 'ενημερώσω', 'νωρίτερα', 'έφαγος']"
έκπληξη,"['395', 'ψήφοι', 'την', 'ουγγαρίατι', 'αλλά', 'nurburgring', 'tinyurl', 'commtfye3']"
έκπληξη,"['αλλά', 'το', 'γιατί', 'τόσο', 'καλό', 'tinyurl']"
έκπληξη,"['είναι', 'λοξοτομώ', 'on', 'σε', 'το']"
έκπληξη,"['αλλά', 'λέω', 'ήσασταν', 'χορός', 'σπίτι', 'δεν', 'μετράνε']"
έκπληξη,"['αυτός', 'ένας', 'εφιάλτης']"
έκπληξη,"['ζήλια', 'θέλω', 'δούμε', 'ταινία']"
έκπληξη,"['σκέφτομαι', 'κούρεμα', 'δεν', 'τόσο', 'κακό', 'φαινάμαι', 'χθες', 'κακό']"
έκπληξη,"['είναι', 'ήσυχος', 'twitterland', '2day']"
έκπληξη,"['το', 'αυτοκίνητό', 'όχι']"
έκπληξη,"['λέω', 'λέω', 'ένα', 'τρομακτικό', 'στατιστικό']"
έκπληξη,"['αγαπά', 'εκπλήξει', 'ποτέ', 'εκπλήσσομαι']"
έκπληξη,"['twitpic', 'com67jq9', 'λείπω', 'πραγματικά', 'το', 'μέρος', 'παππούδες', 'ζω', 'στην', 'ήρεμη', 'χώρα', 'im', 'έρχομαι', 'αυτούς']"
έκπληξη,"['άγριος', 'αγελάδα', 'andrews', 'παντρεύομαι', 'veronica', 'αυτό', 'είναι', 'που', 'σκέφτηκα', 'θα', 'συμβώ', '6η', 'τάξη', 'awww', 'κακό', 'κακό']"
έκπληξη,"['θα', 'πάρω', 'το', 'paperboy', 'εικονικός', 'κονσόλα']"
έκπληξη,"['η', 'βροντή', 'φοβίζω', 'κόλαση', 'μένα', 'i', 'thunder', 'καλύτερα', 'μην', 'χάσω', 'ηλεκτρικός', 'ενέργεια', 'http', 'me2144']"
έκπληξη,"['έχω', 'για', 'μένα', 'σήμερα', '1', '12', 'ώρες', 'εργασία', 'το', 'σαββατοκύριακο']"
έκπληξη,"['είναι', 'φοβερός', 'άνθρωπος', 'δυστυχώς', 'πρέπει', 'σας', 'στέλνω', 'σύνδεση', 'θυγατρικός', 'oh']"
έκπληξη,['γιατί']
έκπληξη,"['σακάκι', 'πάλι', 'σαλάτα', '2', 'δολάριας']"
έκπληξη,"['u', 'διαβάζω', 'tweets', 'τηλέφωνό', 'έχω', 'πέσω', 'το', 'νέος', 'έρχομαι', 'wk', 'μπάλος', 'κομμάτι', 'κρατά', 'έξω', 'το', 'τηλέφωνό']"
έκπληξη,"['μπορείτε', 'πάρω', 'κατακόμβε', 'τους', 'κινηματογράφου', 'προσπάθησα', 'το', 'πάρω', 'την', 'τοπικός', 'λίγο', 'και', 'το']"
έκπληξη,"['πηγαίνω', 'να', 'πάρω', 'άδεια', 'οδήγησης', 'κάρτες', 'πιάτο', 'ανανέωσε', 'μηχανικό', 'που', 'κάνω', 'επιθεωρήσει', 'από', 'πόλη', 'σήμερα']"
έκπληξη,"['εύχομαι', 'αδελφή', 'έζησε', 'μου']"
έκπληξη,"['αναρωτιούνται', 'ο', 'φίλος', 'δεν', 'έχω', 'καλέσω', 'μια', 'εβδομάδα', 'πιστεύω', 'το', 'τέλος', 'έρχομαι', 'είναι']"
έκπληξη,"['έκαψα', 'εαυτό']"
έκπληξη,['dmv']
έκπληξη,"['ξέρω', 'φαίνεται', 'ολόκληρος', 'ύφασμα', 'γης', 'θα', 'ξεδιπλώσω', 'lol', 'υποθέτω', 'οι', 'άνθρωποι', 'έχω', 'δει', 'bambi']"
έκπληξη,"['άνθρωπος', 'κάνω', 'καλύτερα', 'για', 'διορθώσω', 'το', 'ηλίθιο']"
έκπληξη,"['προϊστάμενό', 'με', 'κάλεσε', 'ανθεκτικά']"
έκπληξη,"['με', 'αγαπά']"
έκπληξη,"['νομίζω', 'ίσως', 'χάσω', 'δουλειά', 'fml']"
έκπληξη,"['ξερω', 'εννοει']"
έκπληξη,"['πρόσθεσε', 'στη', 'συλλογή', 'είμαι', 'πολύ', 'πανκ', 'σκύλα', 'να', 'ζητήσω']"
έκπληξη,"['style', 'δουλειά']"
έκπληξη,"['ναι', ',', 'ήταν', 'ωραίος', '.', 'μπορώ', 'πιστέψω', 'ο', 'τύπο', 'ξεκίνησε', 'μια', 'εβδομάδα', 'σύντομα']"
έκπληξη,"['καλός', 'μέρα', 'ήλιο', 'λίγο', 'καμένος', 'πραγματικά', 'αρκετά', 'πολύ', 'επώδυνη']"
έκπληξη,"['παίρνω', 'σηκωθώ', '8am', 'συλλέξω', 'χρήματα', 'relay', 'για', 'τη', 'ζωή', 'me', 'θέλω', 'σηκωθώ']"
έκπληξη,"['ξανασκεφτάω', 'το', 'όριο', 'πραγματικά', 'θέλω', 'σας', 'ενοχλήσω', 'ξέρω', 'σας', 'λατρεύω', 'πραγματικά']"
έκπληξη,"['το', 'καλό', 'τι', 'συμβαίνει']"
έκπληξη,"['περίπου', '34', 'εβδομάδα', 'πήρος', '3', 'διαφορετικά', 'ζευγάριος', 'σκασίματας', 'σκέφτομαι', 'δεν', 'εργάζομαι', 'απλά', 'συνειδητοποίησαν', 'ήταν', 'χαμηλότερος', 'σκηνικό']"
έκπληξη,"['αλήθεια', 'δεν', 'υπάρξω', 'φανταστικός', '4', 'συνεχίσει', 'θα', 'θέλω', 'εισάγω', 'χαρακτήρος', 'richards']"
έκπληξη,['σύγχυση']
έκπληξη,['κουρασμένος']
έκπληξη,"['εγώ', 'ψάχνω', 'απεγνωσμένος', 'εισιτήριο', 'το', 'απόγευμα', 'δεν', 'καταλαβαίνω', 'οι', 'σκληρός', 'άνθρωποι', 'πωλώ', '200']"
έκπληξη,"['βράδυ', 'βρετανίας', 'πήρε', 'ταλέντο']"
έκπληξη,"['σε', 'πατερίτσα']"
έκπληξη,"['στο', 'διάολος', 'πού', 'ο', 'laurie', 'έπρεπε', 'είναι', 'show']"
έκπληξη,"['you', 'άρρωσ', 'καταφέρω', 'να', 'philly']"
έκπληξη,"['αρκετά', 'αναστατωμένος', 'μπορώ', 'πραγματικά', 'κοιτάζω', 'από', '15', 'να', 'σκεφτώ', 'είμαι', '14', 'ή', 'whatt', 'είναι', 'άδικος']"
έκπληξη,"['wtf', 'dont', 'μοιράζομαι', 'βίντεο', 'αυτή', 'στιγμή', 'άνθρωπος']"
έκπληξη,"['απλά', 'ξύπνησα', 'ονειρευόμω', 'έχω', '9', 'νέος', 'μηνύμαα', 'ηλεκτρονικός', 'ταχυδρομείο', 'δυστυχώς', 'μόνο', 'όνειρο']"
έκπληξη,"['από', 'πελάτα', 'μου', 'λέω', 'ότι', 'gf', 'έτρεξε', 'από', 'σκυλί', 'σήμερα', 'πόσο', 'λυπηρό']"
έκπληξη,"['μόλις', 'είδε', 'που', 'ακούγομαι', 'καλό', 'ένα', 'μαλλιά', '7']"
έκπληξη,"['πήρος', 'μια', 'ώρα', 'υπνάκο', 'μου', 'θέλω', 'πραγματικά', 'φτερά', 'κοτόπουλο']"
έκπληξη,"['wtf', 'αυτό', 'noggin', 'δεν', 'παίρνω']"
έκπληξη,"['διασκέδαση', 'ποιος', 'πηγαίνω', 'άλλο', 'πάρκο', 'προσκαλώ']"
έκπληξη,"['bloning', 'αργά', 'σίγουρας', 'blonding', 'wana', 'γρατζουνίστε', 'μαλλιά', 'μου', ',', 'im', 'επιτρέπεται']"
έκπληξη,"['νομίζω', 'iv', 'βλάψω', 'δόντι', 'eilish', 'cassie', 'μια', 'συναγωνισμό', 'σχεδίαση', 'να', 'σχεδιάσω', 'μπισκότο', 'και', 'ανανά', 'l']"
έκπληξη,"['έπρεπε', 'είναι', 'δύσκολος']"
έκπληξη,"['λοξοτομώ', 'πιστεύω', 'τελειώσω', 'εβδομάδα', 'εργασία', 'στο', 'κεφάλαιο', 'σχετικά', 'κάνω', 'πατέρας', 'burroughs', 'ernie', 'το', 'ινδικό', 'χοιρίδιο']"
έκπληξη,"['παράξενη', 'υπάρχω', 'όριο', '99', 'χαρακτήρα', 'τα', 'στο', 'geogeektv', 'gt', 'ustre', 'am2toa']"
έκπληξη,"['hacking', 'σχέδιο', 'jackie']"
έκπληξη,"['πλησιάζω', 'κοντά', 'καταγραφή', 'αριστερό', 'χέρι', 'τόσο', 'πρησμένος', 'Λοξοτομώ', 'φορώ', 'γαμήλιο', 'δαχτυλίδι', 'συνεχίζω', 'ξεχνώ', 'να', 'ανησυχώ', 'έχω', 'χάσω']"
έκπληξη,"['ωραίος', 'μέρα', 'θα', 'κολλήσω', 'σε', 'τη', 'νύχτα']"
έκπληξη,"['δρόμο', 'τη', 'Μαλαισία', 'υπάρχω', 'πρόσβαση', 'internet', 'twit']"
έκπληξη,"['βυθιστώ', 'το', 'άλογο', 'δείχνω', 'γραφείο', 'επικεφαλής']"
έκπληξη,"['καλός', 'ουσία', 'Χαμογελά', 'γιατί', 'συνηθίζω', 'πάτε', 'συναυλία', 'επίσης', 'επιθυμίος', 'μπορούσα', 'κάνω', 'να', 'κάνω', 'μουσικός', 'που', 'αποτυγχάνω', 'x']"
έκπληξη,"['μέλισσα', 'βαριέται', 'μάτι', 'θλιβερό']"
έκπληξη,"['καταλαβαίνω', 'το', 'κάνω']"
έκπληξη,"['im', 'λυπημένο', 'ήξερα', 'ελπίζω', 'καλά']"
έκπληξη,"['αγνοώ', 'gah']"
έκπληξη,"['ονομάζομαι', 'ρετρό', 'αγαπητό', 'φορώ', 'μόδα', 'πενήντα', 'φορά', 'βλέπω', 'φωτογραφία', 'γενεθλίο']"
έκπληξη,"['omg', 'λοξοτομώ', 'ο', 'leno', 'πηγαίνω', 'τον', 'αέρας']"
έκπληξη,"['αγόρι', 'πηγαίνω', 'μια', 'ταινία', 'θα', 'θέλω', 'μην', 'νιώθω', 'σκατά']"
έκπληξη,"['άρχομαι', 'ένα', 'τρένο', 'επισκεφτώ', 'ή', 'σώσω', 'μητέρα', 'ξεχάσατε', 'παντελόνια', 'και', 'ξέχασα', 'να', 'φέρω', 'μακιγιάζ', 'πρώτη', 'φορά', 'ξεχάσω']"
έκπληξη,"['Λοξοτομώ', 'πιστεύω', 'leno', 'πηγαίνω', 'τον', 'αέρος', 'μισώ', 'obrian']"
έκπληξη,"['στέλνω', 'abrams', 'όλος', 'περιτριγυρισμένα', 'καιρικός', 'συνθήκε']"
έκπληξη,"['δείπνο', 'μυρίζω', 'καλός', 'άνθρωπος', 'πεινασμένο', 'ηλιόλουστη', 'από', 'επιθυμίος', 'στην', 'περιοχή', 'θαυμάτο']"
έκπληξη,"['βγαίνω', 'την', 'πρίζα', ',', 'αισθάνομαι', 'η', 'τρύπο', 'τηλεφώνα', 'δεν', 'παρθένα', '.', 'χαλαρό']"
έκπληξη,"['θυμάμαι', 'καν', 'είναι']"
έκπληξη,"['σε', 'σχεδόν', 'σχολιασμό', '40s', 'bday', 'joe', 'αλλά', 'στρίβω', '40omg']"
έκπληξη,"['επιστροφή', 'μια', 'κάλυψη', 'κορίτσι', 'σε', 'chat', 'τον', 'είδε', '5', 'μήνε']"
έκπληξη,"['τρόπο', 'έκανο', 'στη', 'μάσκος', '4', 'αυτό', 'σημαίνω', 'δεν', 'καθαρό', 'στη', 'χώρα']"
έκπληξη,"['εξακολουθώ', 'μυρίζω', 'καπνός', 'φωτιά']"
έκπληξη,"['ηλιακός', 'εγκαύματας', 'είναι', 'διασκεδαστικός', 'θυμάμαι']"
έκπληξη,"['βλέπω', 'συλλογή', 'βίντεο', 'elliot', 'λυπημένη', 'λέω', 'έμοιαζο', 'αυτήν', 'τη', 'διάρκειο', 'γυμνασίου']"
έκπληξη,"['ανεργία', 'έρχομαι']"
έκπληξη,"['noes', 'μέση', 'σας', 'λέξινγκτον', 'κλείνω']"
έκπληξη,"['ελπίζω', 'διασκεδάσατε', 'Καναδά', ',', 'ανησυχείτε', 'θα', 'δείτε', 'αυτό', 'καλοκαίρι']"
έκπληξη,"['twitpic', 'com67otn', 'τους', 'θέλω']"
έκπληξη,"['live', 'λοξοτομώ', 'ζωντανό', 'άγγελος', 'και', 'βάλω', 'πόδι', 'βιασύνη', 'εκείνο', 'γύψο', 'που', 'να', 'αιμορραγώ', 'θανάτου']"
έκπληξη,"['thats', 'up', 'δοκιμάσαμε', 'primavera', 'χτες', 'νύχτα', 'κάνω', 'μαγειρικός', 'βδέλυγμα', 'πολύ', 'λυπηρό']"
έκπληξη,"['τηλέφωνό', 'παίρνω', 'αποσυνδεδεμένο', 'το', 'σαββατοκύριακος', 'γενεθλίο', 'darn', 'lt3']"
έκπληξη,"['αλήθειος', 'συμμετέχει', 'γείτονες', 'μεγαλώσω', 'παρακολουθώντας', 'εκπομπή', 'θέλω', 'είμαι', 'αυτήν']"
έκπληξη,"['έχω', 'σημασία', 'ποιος', 'παντρεύω', ',', 'είμαι', 'ευτυχισμένος', 'βρίσκω', 'λάθος', 'πω', 'u', 'δύο', 'να', 'παντρευτώ', 'εσείς', 'λοξοτομείτε']"
έκπληξη,"['τεράστιος', 'μόλις', 'έσκασε', 'από', 'μεγαλο']"
έκπληξη,"['σκέφτηκο', 'θα', 'πήγαινε', 'στο', 'σπίτι', 'grannys', 'δεν']"
έκπληξη,"['σήμερα', ',', 'επίσημα', 'γαμημένος', 'χάλι', 'μητέρα', 'είναι', 'μεγαλός', 'σκύλα', 'με', 'στείλω']"
έκπληξη,"['σκατά', 'πάντα']"
έκπληξη,"['αυτά', 'ωραίας']"
έκπληξη,"['είδα', 'κόκκινος', 'στον', 'αυτοκινητόδρομος', 'επέστρεψο', 'να', 'ελπίζω', 'θα', 'η', 'απώλεια']"
έκπληξη,"['ευχόμαστε', 'ήταν', 'επάνω', 'μου']"
έκπληξη,"['πήρε', 'εκπληκτικός', 'θλιβερός', 'είδηση', 'σχετικά', 'μια', 'ένδειξη', 'παρασκευός', 'ένδειξη', 'παγκόσμιας', 'χρηματοπιστωτικός', 'κρίση', 'plurk', 'compx2vyi']"
έκπληξη,"['το', 'έγραψο', '5', 'λεπτά', 'την', 'αποβίβασή']"
έκπληξη,"['μπορώ', 'πιστέψω', 'έχω', 'ένα', 'επεισόδιο', 'να', 'πηγαίνω']"
έκπληξη,"['λυπάμαι', 'το', 'ακούω']"
έκπληξη,"['nate', 'συμβαίνει', 'morgie', 'εντάξω']"
έκπληξη,"['σαββατοκύριακο', '3', 'ημερά', 'το', 'μπορώ', 'σκεφτάω', 'η', 'εργασία', 'που', 'περιμένω', 'με', 'ενέχω', 'Τρίτη']"
έκπληξη,"['ναι', 'απείλησε', 'είμαι', 'jokein', 'του', 'somethn', 'παρακαλώ', 'πήρε', 'σοβαρή']"
έκπληξη,"['το', 'δει', 'ακόμα', '.', 'μόλις', 'βγαίνω', 'dvd', 'haha']"
έκπληξη,"['κακή', 'νεκρός', 'http', 'το', 'κομμάτι', 'παρακαλώ', 'αφήστε', 'μηνύματά', 'συλλυπητηρίο', 'παίζω', 'αγόρι']"
έκπληξη,"['ανίχνευση', 'δοκιμός', 'απλώς', 'έλειπε', 'py31']"
έκπληξη,"['σου', 'είπος', 'μαμά', 'βλέπω', 'βλέπω', 'λέω', '«', 'λίγο', 'ήξερος', 'σκέφτηκο', 'ρώτησα', 'αυτό', 'θέμα', 'μοιάζω', 'να', 'έχω', 'ελεύθερη', 'νύχτα']"
έκπληξη,"['μπορούσας', 'δω', 'απόσπασμά', 'αλλά', 'μην', 'υπερψηφίσω']"
έκπληξη,"['παρακολουθώντας', 'ταινία', 'ανακάμπτω', 'τη', 'λειτουργία']"
έκπληξη,"['στα', 'soooo', 'υγρό']"
έκπληξη,"['τρόπος', 'τρίβει', 'παιδί', 'Στείλτε', 'όλους', 'επιθυμία', 'για', 'αγάπη', 'μπορούσας', 'να', 'είμαι']"
έκπληξη,"['επιθυμώ', 'μπορώ', 'την', 'καλέσω', 'απλά', 'είναι', 'εύκολος', 'προχωρήσω']"
έκπληξη,"['σκέφτομαι', 'τα', 'σχέδιο', 'δεν', 'να', 'συμβώ', 'ανατριχιαστικό', 'i', 'να', 'εκπλαγείτε', 'είμαι']"
έκπληξη,"['σούος', 'γαμημένος', 'άρρωσ', 'περιπλάνηση', 'διάθεση', 'uhh', 'μισώ', 'ένας', 'μαλάκας']"
έκπληξη,"['μέρα', 'τι', 'το', 'είναι', 'κακός', 'σένα']"
έκπληξη,"['πήρα', 'υπερβολικά', 'την', 'πίτσα', 'έκαψο', 'στόμα']"
έκπληξη,"['δυστυχώς', 'απλά', 'κλειδωμένος', 'κλειδί', 'αυτοκίνητο', 'έπρεπε', 'καλέσω', 'μαμά', 'στο', 'για', 'καλέσω', 'για', 'μένα']"
έκπληξη,"['οδήγησε', 'τη', 'μαμά', 'και', 'η', 'μαμά', 'λέω', 'το', 'κακός', 'οδηγό', 'πραγματικά']"
έκπληξη,"['υγρό', 'σήμερα', 'χθες', 'βράδυ', 'υπήρχε', 'αστραπή', 'τώρα', 'υγρό']"
έκπληξη,"['μην', 'μετακομίζω', 'βροχή', 'άνθρωποι', 'γίνομαι', 'πολύ', 'καυτερή', 'σας']"
έκπληξη,"['θεέ', 'τι', 'αυτό', 'πράγμα', 'φοβήθηκε']"
έκπληξη,"['έπρεπε', 'ρίξω', 'τη', 'λοσιόν', 'τερματικό', 'λιμένας']"
έκπληξη,"['Πάρκινγκ', 'γκαράζ', 'σκυρόδεμος', 'πόλο', '1', 'νέος', '0']"
έκπληξη,"['yo', 'hve', 'με', 'δάκρυο', 'τα', 'σφάλμα', 'λέω', 'ακυρωθώ', 'σκέφτηκο']"
έκπληξη,"['προσεχώς', 'ταξίδι', 'Ιταλία', 'Γαλλία', 'Βέλγιο', 'δυστυχώς', 'Γερμανία', 'απροσδόκητας', 'για', 'σχεδόν', 'παράδοση']"
έκπληξη,"['βροχή', 'καλά', 'την', 'παρασκευή']"
έκπληξη,"['φορά', 'έχω', 'παρασκευή', 'μακριά', 'δυστυχώς', 'δεν', 'πολύ', 'συχνά']"
έκπληξη,"['συμβαίνει', 'δεν', 'υπάρχω', 'σας', 'γυρίζω', 'σε', 'χώρο', 'χωρίς', 'σήμα']"
έκπληξη,"['προσπαθώ', 'πάω', 'κοιμηθώ', '28c', 'εδώ', 'λείπω', 'κρύα', 'χειμωνιάτικη', 'νύχτα']"
έκπληξη,"['μια', 'καλός', 'ταινία', 'τραβώ', 'καρδιές', 'καρδιά', ',', 'συνιστώ', 'ανεπιφύλακτα']"
έκπληξη,"['ήταν', 'αληθινό', 'που', 'έπρεπε', 'τους', 'δω', 'βρίσκομαι', 'λονδίνο']"
έκπληξη,"['φορά', 'μπορούσας', 'ορκίσω', 'πραγματικά', 'τρελός']"
έκπληξη,"['απλώς', 'ζητήθηκε', 'ένα', 'κοστούμι', 'είμαι', 'επικεφαλός', 'να', 'νομίζω', 'κοίταξο', 'σαν', 'πόρνη']"
έκπληξη,['συμβαίνει']
έκπληξη,"['βλέπω', 'ζωντανός', 'συνομιλία', 'εργασία', 'δεν', 'ζω', 'και']"
έκπληξη,"['ψάχνω', 'ένα', 'αυτοκίνητο', 'δεν', 'έχω', 'τύχη']"
έκπληξη,"['μου', 'isnt', 'δείχνω']"
έκπληξη,"['hangover', 'σημάδι', 'im', 'παλί']"
έκπληξη,"['απλά', 'παρακολουθώ', 'πρωθυπουργό', 'jon', 'συν', '8', 'εγώ', 'απλώς', 'λοξοτομώ', 'εαυτό', 'τραβήξαμε', 'δεν', 'μπορώ', 'φανταστάω', 'είμαι', 'μου', '2', 'πόσα', 'μόνο', '8']"
έκπληξη,"['χάθηκα', 'παρακαλώ', 'βοηθήστε', 'βρω', 'καλό', 'σπίτι']"
έκπληξη,"['τράβηξε', 'walmart', 'θεία', 'πήρε', 'πηγαίνω', 'πέφτω', 'κοιμισμένος', '2', 'ώρες', 'αργότερα', 'r', 'lol']"
έκπληξη,"['θέλω', 'δω', 'την', 'παράσταση']"
έκπληξη,"['είμαι', 'τόσο', 'ouies', 'πόνο']"
έκπληξη,"['σκέφτηκο', 'είδω', 'επιδοκιμάζω', 'το', 'λεωφορείο', 'αλκοόλ']"
έκπληξη,"['πραγματικά', 'χάσιμο', 'χρημάτος', 'συνέχεια']"
έκπληξη,"['ένα', 'φρικτό', 'μετακόμομαι', 'διαμέρισμα', 'στο', 'χιούστον', 'περιμένω', 'εργασία', 'ξεκινώντας', 'δευτέρας', 'worldnow']"
έκπληξη,"['θέλω', 'νέος']"
έκπληξη,"['βλέπω', 'το', 'βλέπω', 'αναγράφομαι', 'αιτία', 'δεν', 'το', 'έχω']"
έκπληξη,"['σπίτι', 'είμαι', '2', 'πίνω']"
έκπληξη,"['dont', 'ερωτευμένος', 'tokyo', 'ποτέ', 'έρχομαι', 'σπίτι']"
έκπληξη,"['εάν', 'ήταν', 'για', 'http', 'com67hac', 'μου', 'besties', 'http', 'com67hac']"
έκπληξη,"['βίαιο', 'χτύπημα']"
έκπληξη,"['βλέπω', 'μετακινώντα', 'στον', 'επόμενος', 'χαριτωμένο', 'τύπο']"
έκπληξη,"['κανείς', 'είναι', 'συνδεδεμένος', 'διαδίκτυο']"
έκπληξη,"['πολύ', 'άνεμος', 'είναι', 'καλό', 'τις', 'αλλεργία']"
έκπληξη,"['παρακολουθώ', 'τελευταίος', 'επεισόδιος', 'γραφείο', 'nbc', 'τώρα', 'καταλαβαίνω', 'ο', 'σταμάτησε', 'από', '2', 'εποχή']"
έκπληξη,"['ευχαριστώ', 'την', 'καταχώρηση', 'ιστολογίος', 'διέταξας', 'δικός', 'πριν', 'λίγες', 'μέρα', 'νιώθω', 'χαζό']"
έκπληξη,"['γίνομαι', 'τη', 'σάλτσα', 'im', 'πηγαίνω', 'Καλιφόρνια', 'το', 'πρωί']"
έκπληξη,"['πηγαινε', 'απο', 'αυτο', 'σπιτι', 'χρειάζομαι', 'πάρω', 'ενεργητικό', 'συμβαίνει', 'κάλος', 'Καβίνα', 'κόμμα', 'χτύπησε']"
έκπληξη,"['αυτό', 'χάλι']"
έκπληξη,"['φοβερός', 'άνθρωπος', 'έχασε', 'εγγραφή', '4']"
έκπληξη,"['πιστέψτε', 'ή', 'im', 'super']"
έκπληξη,"['στερηθώ', 'πλήρως', 'ύπνο', 'απόψε', 'το', 'πρωί']"
έκπληξη,"['πραγματικά', 'φοβερός', 'τρελός', 'οι', 'οπαδοί', 'r', 'κάτω', 'Πάρτε', 'αναπνοή']"
έκπληξη,"['δοκίμασα', 'χθες', 'λέω']"
έκπληξη,"['είναι', 'αγενός']"
έκπληξη,"['ποια', 'παμπ', 'off', '2moro', 'έχω', 'συσσωρευμένο', 'οι', 'άνθρωποι', 'αποκαλώ', 'εργασία', 'να', 'τελειώσω', 'αμφιβολία', 'κάνω', 'αυτό']"
έκπληξη,"['αίθουσα', 'είναι', 'μικρός', 'να', 'χορέψω']"
έκπληξη,"['τυχερός', 'το', 'δει', 'το', 'γαμημένος', 'χάλι']"
έκπληξη,"['κοιτάξτε', 'νέος', 'σπίτι', 'στο', 'barbara', 'i41tinypic', 'com2hi2t4y', 'hahha', 'εύχομαι']"
έκπληξη,"['έλεγα', 'γει', 'σου', 'πώς', 'κάνω', 'διπλό', 'πάρω', 'ενισχυτός', 'αριστερά', 'δυστυχώς', 'έπρεπε', 'την', 'αφήσω', 'κοιτάξω', 'πρώτα']"
έκπληξη,"['υπάρχω', 'τεράστιος', 'ματιά']"
έκπληξη,"['ξέχασα', 'ζύγομαι', 'δρ', 'στο', 'υψηλότερος', 'βάρος', 'ποτέ']"
έκπληξη,"['λέω', 'πω', 'μοιράζεστε', 'από', 'μακρά', 'λίστα']"
έκπληξη,"['πραγματικά', 'μπορώ', 'πιστέψω', 'xxx']"
έκπληξη,"['αυτά', 'κάνω', 'συνειδητοποιήσω', 'πρέπει', 'βγάλω', 'δελτίο', 'επίσης', 'τόσες', 'αναμνήσει', 'εκεί']"
έκπληξη,"['σπίτι', 'είναι', 'λυπηρό', 'κοιτάζω', 'όλος', 'έπιπλα', 'αέρας', 'το', 'στρώμα', '2', 'διανυκτερεύσει', 'έπειτας', 'επίσημα', 'μετακόμομαι', 'Knoxville']"
έκπληξη,"['πραγματικά', 'έβαλας', 'όλες', 'φωτογραφίες', 'συγνώμη', 'twitpic', 'com61oj0']"
έκπληξη,"['ζευγάρι', 'μέρα', 'wish', 'εκεί', 'κάτι', 'cafe', 'για', 'μένα']"
έκπληξη,"['ιδέα', 'σημαίνω']"
έκπληξη,"['πολύ', 'ζεστό', 'αυτό']"
έκπληξη,"['αυτό', 'σημείο', 'θα', 'μείνω', 'μόνο', 'tommy', 'είναι', 'βραβείο']"
έκπληξη,"['απασχολημένος', 'πνεύμα', 'εργασία', 'λειτουργώ', 'επιχείρησή']"
έκπληξη,['κάνω']
έκπληξη,"['παίζω', 'εδώ']"
έκπληξη,"['im', 'πραγματικά', 'κουρασμένος', 'κολλήσω', 'αίθουσα', 'αναμονή', '2', 'ώρες', 'μεσάνυχτα', 'Αγγλία', 'πολλά', 'χρήματα', 'κάνω', 'πάρτε', 'mnth']"
έκπληξη,"['αγαπητέ', 'bday', '2moro', 'οι', 'φίλες', 'είναι', 'εξωτερικό', 'τυχερός', 'έρχομαι', 'σπίτι', '2moro', 'φτωχό', 'έχω', '2', 'ακούω', '2', 'μιλάω', 'μέρα']"
έκπληξη,"['2', 'μήνε', 'τότε', 'ive', 'twitter', 'έπρεπε', 'πηγαίνω', 'δει', 'στο', 'pa', ',', 'ο', 'είναι']"
έκπληξη,"['συνειδητοποίησα', 'κρατώ', 'μέλος', 'γυμναστήριο', 'βλέπω', 'δήλωση', 'τράπεζα']"
έκπληξη,"['περίμενος', 'ώρα', 'ποτέ', 'πήγα', 'σε', 'μιλήσω']"
έκπληξη,"['ξεκίνησε', 'βροντή', 'το']"
έκπληξη,"['λείπω', 'καλύτερο', 'φίλος', 'και', 'είδο', 'σήμερα', 'απόγευμα', 'πόσο', 'θλιβερό', 'εγώ']"
έκπληξη,"['που', 'δίδυμες', 'αδελφός', 'fav', 'τραγούδι']"
έκπληξη,"['25d', 'capcom', 'παρακαλώ', 'τσαλακώνω', 'squareenix', 'βάζω', 'διαταγή', '&', 'amp', '', 'σε', 'το', 'έργο']"
έκπληξη,"['εκείνους', 'εσάς', 'πηγαίνω', 'από', 'ive', 'ακούσω', 'hwy', 'κλειστό', 'ανατολικά', 'δεσμεύομαι', 'cwack']"
έκπληξη,"['twitpic', 'com67w20', 'μωρό', 'ιορδανία', 'μιλώ', 'μένα', 'θέλω', 'μπορούσα', 'σας', 'συναντήσω']"
έκπληξη,"['αδελφή', 'έσπασε', 'απλά', 'καρδιά', 'έξω', 'fukkn', 'στήθος', 'super', 'στιγμή', 'όλος', 'χρειαζάμαι', 'σε', 'αυτή', 'τη', 'ζωή']"
έκπληξη,"['σταμάτησε', 'καφέ', 'περιοχή', 'ανάπαυση', 'maryland', ',', 'κάνω', 'πέντε', 'ολόκληρα', 'μεσαίος', 'σχολείο', 'απλά', 'τύχη']"
έκπληξη,"['μπορώ', 'πιστέψω', 'κάποιος', 'έσπασε', 'παράθυρο', 'αυτοκινήτος', 'και', 'έκλεψε', 'φορητό', 'υπολογιστός', 'προφανώς', 'έχω', 'μαμά']"
έκπληξη,"['πάρω', 'καλύτερα', 'dont', 'πιστεύω', 'εγώ', 'μια', 'φωτογραφία', 'σας', 'θλιβερό', 'i', 'dont', 'πότε', 'θα', 'δείτε', 'και']"
έκπληξη,"['συνειδητοποίησε', 'όλος', 'φανταστικά', 'φίλου', 'ζω', 'στο', 'ρότσεστερ']"
έκπληξη,"['ανθρώπου', 'είπαν', 'έρχομαι', 'πράγμαα', '630where', 'εσείς', 'μου', 'οι', 'άνθρωποι']"
