sentiment  content
sadness  He looked so crestfallen Preston felt sorry for him . 
sadness  He looked a little crestfallen . 
sadness  Darby was momentarily crestfallen before saying : ` I still think it 's an office you need to find . 
sadness  A dejected David Mellor of the Royal Bank told the magazine Doctor : ` I was led to believe it was n't an appropriate venue for a bank representative . " 
sadness  Moreover now that she had achieved the heart 's desire for which she had turned on her shameless neurotic display she had become dejected and walked along meekly head and tail hanging . 
sadness  On this occasion City accepted with relish the chances which came their way and inflicted serious psychological damage on their dejected opponents . 
sadness  Depression flattens the voice almost to monotony ; movement is slowed and a dejected facial expression is characteristic of many people when they are in a low mood . 
sadness  When Allen at last found a crevice secure enough to trust to he looked over to find that he was peering into the little courtyard onto the rain-wet backs of the dejected horses . 
sadness  Then they walked away humbled and dejected . 
sadness  I felt frustrated angry utterly dejected . 
sadness  A dejected Allen added : ` You ca n't give John Aldridge chances like that -- he is a quality finisher . 
sadness  I felt pierced to the heart dejected and lonely . 
sadness  Tennyson discloses that the setting of Mariana is in Shakespeare 's Measure for Measure where the dejected Mariana resides alone in a moated grange . 
sadness  But Kirkwood who was a particularly dejected figure after Monday 's decisive 1-0 defeat by Canada injected some pride back into Irish ranks in the dying seconds when he flicked home the winner . 
sadness  Meanwhile the dejected opposition leader John Hewson reacted to his crushing defeat yesterday by abandoning key policies which he had trumpeted as essential for Australia . 
sadness  His head craning neck ; one moment high straining to the ceiling ; then a sigh utter dejection dropped down between his knees his forehead pressed to the floor . 
sadness  He wandered around in a state of utter dejection belonging nowhere . 
sadness  McColgan slumped in deep dejection said afterwards : ` It was just a bad race on my part . 
sadness  Back in his office McCready threw himself into his chair in deep dejection . 
sadness  Very likely he was simply lying on his bed in a state of dejection and perhaps of remorse for his massacre of " the possessions " which was now generally thought not to have been necessary . 
sadness  It is also likely that by providing minimum standards of living social services reduce public apathy and dejection and thus maintain the will to work . 
sadness  The sun was shining the next morning but the brightness of the day did nothing to dispel Eline 's feelings of dejection . 
sadness  Merrill laughed at her dejection . 
sadness  The journey was taken at a leisurely pace because of the trailer yet despite her dejection Matt 's reminiscences caused it to pass rapidly . 
sadness  In it a deeply depressed Spiro 46 makes several rambling statements about his money problems . 
sadness  He felt suddenly deeply depressed . 
sadness  For the more depressed and lonely people who have few if any outside contacts counselling can appear to deepen the very feelings that it is seeking to alleviate especially in the early stages . 
sadness  As he told Barbara afterwards he had never felt more depressed . 
sadness  Interpersonal arguments and difficulties were also a more common feature of the experiences of depressed patients than of the comparison group . 
sadness  Now Endill felt really depressed . 
sadness  After the operation you may feel sick or very depressed -- this is the effect of the trauma of the operation and of the anaesthetic . 
sadness  I 'm very depressed and have tried to commit suicide several times . 
sadness  By this time I was beginning to think that Eric was either dead or had chosen to forget me and I felt very depressed . 
sadness  He became very depressed for some time before he could reassess himself start to use his considerable abilities and begin courting his wife again . 
sadness  Unfortunately Chris 's health suffered and she became very depressed . 
sadness  But he 'd become depressed about his exams and could n't concentrate on his work . 
sadness  Have we become so depressed about any real prospect of newness that we 've decided to enjoy our chains masochistically dwelling on our miseries and inadequacies ? 
sadness  So I got very very depressed about it all and I just said to the officers ` Put me in my cell and leave me alone . 
sadness  I got more and more depressed . 
sadness  Upon recovering he admitted he had been extremely depressed since the death of his wife from cancer a year earlier and now did not think he had anything to live for . 
sadness  The mood by this time may be more depressed as they start to look at their own problems as opposed to those of their partner . 
sadness  When I was 15 I was in a depressed state and I thought I 'll do these last paintings about the end of the world and then I 'll end it . 
sadness  She was deeply depressed and felt guilty about her depression . 
sadness  Marsilid was tried as a treatment for depressed patients and given over a period of weeks rather than days but it had disadnessvantages as well as advantages . 
sadness  The virtual outlawing of the use of ECT in some States in the USA has deprived suicidal depressed patients of an extremely effective and sometimes life-saving treatment . 
sadness  Geographical moves have been found to be third most important in a list of ten precipitants concentrated in the month before the onset of depressive symptoms in forty consecutive clinically depressed patients . 
sadness  Many depressed people just withdraw into themselves they may sleep a lot in the day but have wakeful nights . 
sadness  For example mildly depressed and tired old people used to be given amphetamines . 
sadness  A depressed person may cry a great deal show self-pity and lack of interest in the outside world and have no enjoyment of everyday life even food . 
sadness  Their findings indicate measurable differences between normal and depressed women . 
sadness  He seemed too depressed to do very much wandering round the house like a zombie . 
sadness  I 've heard of women so depressed that they spend their 40th birthday incommunicado having a mini nervous breakdown in bed . 
sadness  Records must not be based on the measurement of subjective impressions such as the number of times parents felt depressed about their child 's behaviour . 
sadness  I felt quite depressed about it . " 
sadness  In the longer term the offspring of depressed mothers are more likely to suffer from childhood depression . 
sadness  The ready availability of a screening questionnaire that mothers at risk can complete under supervision in a few minutes is potentially useful but only if health workers and others can rise to the needs of depressed mothers . 
sadness  If someone mentions things like ration books powdered egg air raids and so on my stomach turns over and I feel quite depressed . 
sadness  It showed some women in a northern English town at the turn of the century ; they were standing under an advertisement for Mazawattee tea and seemed depressed . 
sadness  Her shoulders were slumped and she was walking slowly looking depressed . 
sadness  Every time I go to Cambridge I come back depressed as hell ; then as soon as I am back to a Norfolk class spirits soar again . 
sadness  At first I could not understand -- but then when she had whispering explained properly I was filled with a desolate despairing horror . 
sadness  I am so desolate -- oh but please it is all arranged and say no more . " 
sadness  ` Let me in for I am cold and desolate and hungry . " 
sadness  I was so desolate about Chip . 
sadness  Edwin I would be utterly desolate were it not for my faithful companion here . 
sadness  I felt so desolate and so angry . " 
sadness  Creggan had never in his short life felt so desolate and try as he did he could not rest and fall asleep . 
sadness  Feeling oddly bereft and desolate besieged by Dolly 's incessant chatter Luce was pleased to get back to the hotel . 
sadness  Feeling desolate she climbed back into the car not daring to look at Roman in the silver moonlight . 
sadness  He saw Maud once in the Kurfrstendamm eating alone in a cafe and looking a little desolate with a stack of coins already piled beside her plate although her meal had only just come . 
sadness  She looked utterly desolate and all of her thirty-eight years ; her cheeks seemed to sag and her jaw-line looked heavy . 
sadness  Market Report : Interest rate fears spread despondency 
sadness  The greatest cause of the Prince 's despondency had been the feeling that he served no useful purpose . 
sadness  Producers must believe in their ability and not succumb to despondency . 
sadness  There is nothing new in the experts spreading unwarranted alarm and despondency . 
sadness  In an attempt to counteract despondency to reclaim the green world for itself not solely as a balm for my despair I arranged with Barry 's help an interview with David Ricalde . 
sadness  Through some unexplained process magnetic fields produced by the electric currents flowing in the cables seem to induce say the depressives the darkest feelings of gloom and despondency . 
sadness  I want you and Sheila to know how very much I appreciate the kindness shown to me in my earlier mood of despondency . 
sadness  During the days that followed Brackenbury 's hasty departure Edward 's despondency increased . 
sadness  Following this there was considerable despondency amongst the committee as there seemed to be little hope for the future . 
sadness  Lucille 's despondency was caused by a fear of Sharpe 's death not a British defeat but she dared not articulate such a thought . 
sadness  During the following months the School managed to carry on but the atmosphere must have been one of great despondency . 
sadness  The day was high and bright the salt tang seasoning the after-pulse of summer heat which still hung in the air but nothing could shift my sense of despondency nagging depression . 
sadness  The session had ended with the seven of them grinning broadly their earlier mood of despondency cast aside their sense of unity rebuilt . 
sadness  I remember my despondency in 1926 when Abd al Karim was forced to surrender to the French . 
sadness  And therein lay the extent of his gratitude she realised with a feeling of despondency but to disguise her feelings she added brightly ` When we 're at the hospital we must visit Stella . " 
sadness  Despite moments of despondency de Gaulle himself certainly did not give up hope . 
sadness  Determinedly she put her worries and the root cause of her despondency behind her and tried to think more cheerfully . 
sadness  The euphoria and sense of well-being which accompanied the boom years of the 1980s has been replaced by a mood of despondency as companies and individuals experience the effects of a western-style recession . 
sadness  She knew that his Gothic romance and glossary were being turned down by publisher after publisher and he grew despondent as he rewrote and rewrote again . 
sadness  Diana took the criticism to heart avidly read what was being said about her and became depressed and despondent . 
sadness  She was becoming increasingly despondent about the way things were going . 
sadness  The mood was despairing despondent and war-weary -- apathetic rather than rebellious . 
sadness  And our hero in his turn felt despondent and fearful for his little grey mentor had given him no instructions for this eventuality . 
sadness  It was a pretty despondent group that sat around the fire of the LRDG patrol each sunk in his own thoughts . 
sadness  At first Tony looked lessjoy than before and said he had become somewhat despondent about his lack of progress in finding employment . 
sadness  We are more despondent and needy than ever ! 
sadness  ` Ma " he said in a tentative tone of voice his face going slowly pink with the strain of trying to communicate with his despondent parent . 
sadness  Nigel became despondent but I did n't . 
sadness  Both Mr Pitman Senior and Junior were reps who grew progressively despondent over the standard of rooms and services they encountered on their travels . 
sadness  Protagonists of unity may have been despondent about the loss of the EDC and the European Political Community but were not routed . 
sadness  I 'll have the use of a locker at the airport she trailed off with a despondent sigh . 
sadness  By six o'clock the water had n't arrived and Haverford looking at their despondent faces said ` It 's like a death in the family . " 
sadness  He felt increasingly irritated and despondent . 
sadness  He was beginning to feel a bit despondent about the kind of questions Jean was asking . 
sadness  By comparison she felt drained and despondent . 
sadness  Inevitably some become despondent fearing they will never work again . 
sadness  Privately Juliet was feeling rather despondent . 
sadness  Squeezed like despondent sardines they looked as if they were huddling for warmth . 
sadness  ` Do n't be despondent " she told me . 
sadness  A despondent Renault worker remarked ` It seems to me that we came very close to something new . " 
sadness  Following yesterday 's revival in fortunes the London share market was in a despondent mood as the Treasury deflated hopes of early interest rate cuts . 
sadness  Yeah but she 's a bit despondent now is n't she really ? 
sadness  ` Of course we were devastated but we knew now what had been wrong all along -- and at least they could n't blame me any more . " 
sadness  Clare was devastated and swore that she would never go back to school again . 
sadness  ` I was devastated " he says of missing the semi-final . 
sadness  His poor scrawny hands grip the arms of a wheelchair pushed by his adoring wife with the now familiar expression of a too-bright smile and devastated eyes . 
sadness  In an expression of community sympathy many local children in South Ronaldsay made and sent cards to the four devastated mothers . 
sadness  Julie 's devastated husband Tim 32 was last night preparing to fly from their home in Northampton to identify his wife 's body . 
sadness  Father Hugh Mcaleese said : ` We are devastated but we intend to restore the church to its former glory . 
sadness  ` I was devastated I wanted him back " Carol said after the hearing at Fareham . 
sadness  Fry said his farewells to the players who regarded him as a father figure before heading for home in Bedford a devastated man . 
sadness  He collapsed in a coma at a London club and died hours later in hospital from massive internal bleeding in front of his devastated mum and dad . 
sadness  As he was rushed to hospital his devastated daughter Suzanne went ahead with the service -- not knowing if he would live or die . 
sadness  Yesterday it was also disclosed that glamorous Suzannah Dwyer told her devastated husband of her romance 24 hours before Bates went public with the news at a press conference . 
sadness  Physically she felt devastated . 
sadness  I feel devastated and it is much worse for my poor mother . " 
sadness  Jessica felt more than flustered she felt devastated . 
sadness  ` All her colleagues are devastated she was a popular wee girl . " 
sadness  I sit disconsolate in the snow . 
sadness  ` Give over will yer " pleaded the disconsolate convener slapping jam on his butty . 
sadness  The Brazilian lover was looking increasingly disconsolate . 
sadness  Wycombe were beaten by Bob Taylor 's 82nd-minute winner and their disconsolate boss Martin O'Neill said : ` I was actually looking forward to extra-time because I was so sure we would win . 
sadness  The night outside was drizzling with rain and everyone except himself hurried for a cab ; the flower-sellers were disconsolate . 
sadness  As Clinton was taking up the reins of power a disconsolate President Bush flew back to Washington to make arrangements for the handover . 
sadness  Francis was not totally disconsolate and added : ` The way our fans came behind us is the best I 've ever heard it here and I hope it continues . 
sadness  A disconsolate group of climbers sitting round a kitchen table all lean forward and peer out at the iron-grey clouds rumbling past . 
sadness  She stared until it was hard to know which was herself -- the disconsolate woman in the chill room or the other sorrowful face in the night outside . 
sadness  Wenner would fly in to issue instructions to an increasingly disconsolate staff and Jagger would pay the bills . 
sadness  With a disconsolate sigh she stood up slipped off the towelling robe and threw it over a chair . 
sadness  He looked most disconsolate . 
sadness  ` After he got back I felt like I was in a black hole " groaned a disconsolate Wilkinson after his two hour defeat . 
sadness  Support for the Greens may have shrunk but it was still at the same level as the Liberal Democrats " the third party in Parliament so perhaps Ms Cooke was unduly downcast . 
sadness  Catherine looked downcast and McLeish felt uneasy . 
sadness  Penelope Huntley sat silent through this speech chain-smoking her eyes downcast . 
sadness  Leapor was still downcast about the loss of her job perhaps unable to write much poetry when she met Freemantle . 
sadness  Which was a curious sensation since in fact her eyes were downcast apparently studying the vinyl squares of the floor . 
sadness  Flora 's eyes were downcast too ; they usually were . 
sadness  Cowed he stiffened his stance his eyes slightly downcast . 
sadness  He looked so downcast that even Angalo patted him on the shoulder . 
sadness  Harry released her and once again his expression was downcast . 
sadness  A group of thirty or forty downcast men stood apart in the canter of thin ring their heads and arms hanging slack in attitudes of despair . 
sadness  But one day when the lord was off hunting the fox said : " Friends we are alljoy and contented but our master sometimes seems rather sadness and downcast . 
sadness  ` You must n't be downcast " said Lydia . 
sadness  I might have felt a little downcast at that point only the evening had made me feel more encouraged about my prospects with her than I 'd felt for some time . 
sadness  They gossip and joke and giggle like schoolgirls : very different from their daughters-in-law who are sometimes seen shuffling behind them heavily veiled and silent and with the downcast eyes of prisoners under guard . 
sadness  ` It is a long time since anyone cared for you as tonight you cared for Ana is it not ? " he asked softly his hand coming to tilt her downcast face . 
sadness  ` Forgive me Miss Kyte " said the other lady softly ` but you look quite downcast . " 
sadness  One unnamed area was criticised after it appeared to have industrial dereliction and sadness downcast people . 
sadness  Yet they were not downhearted . 
sadness  I am not downhearted . 
sadness  Kevin Keegan the Newcastle manager was not downhearted even though the result leaves his side deep in relegation trouble . 
sadness  The family are not downhearted ; they have made many people across the country aware of the Trust and their work . 
sadness  All the talk of weddings made Anne feel downhearted and impatient with the secrecy that John insisted on . 
sadness  You ai n't gone and got yourself worked up into a glum mood have you now ? " 
sadness  It was performance that drew applause from a press corps relieved to be approaching the end of at least the first election campaign this year and brought smiles to previously glum ministerial faces . 
sadness  ` You look glum today " Bragg said good-humouredly . 
sadness  The organisation is glum about the social consequences for Europe . 
sadness  The glum look on his face was probably normal . 
sadness  After the coming of the man in the night Miguel had grown glum and thoughtful . 
sadness  ` Then why are you looking so glum ? 
sadness  ` In fact " said Helen ` I 'm not feeling particularly glum about all this . 
sadness  THE glum look on the face of England Manager Graham Taylor says it all but he has no intention of quitting . 
sadness  Leading scorer Paul Wilkinson struck his 20th goal of the season against his former club but looked glum as he left the dressing room . 
sadness  Aside from the fact that Jill is quite capable of carrying her own books her glumness could easily be due to being a young lesbian forced to suppress it and wishing Jack would take his stupid pick-up lines elsewhere . 
sadness  My poor mother was grief-stricken and all alone . 
sadness  A grief-stricken Mr Ellis said yesterday : ` It 's a nightmare . 
sadness  Wren 's grief-stricken mother gives all her daughter 's possessions to Luna . 
sadness  The grief-stricken widow refused to leave her dead husband 's side and even crawled into his bed in a vain attempt to infect herself with his disease . 
sadness  His grief-stricken widow destroyed all his cricket clothes and equipment . 
sadness  Queen Margaret came out of the church a veil covering her grief-stricken face . 
sadness  Lady Cross 's family was too grief-stricken to attend the trial . 
sadness  Sometimes our bodies and minds seek excuses to experience griefs that we may have put aside or denied because we could n't face them at the time . 
sadness  She had assumed that because mother had n't wept or shown grief that her father had n't been loved by anyone but herself and her father 's parents who wept copiously . 
sadness  I experienced tears of real grief for the first time when my granny died . 
sadness  How does it make someone like a woman who has just had an abortion feel having to go to a lavatory to express her grief in tears ? 
sadness  Unless they are given opportunities to express their grief in appropriate ways which can include weeping for loss they will never be able to acquire the creative energy necessary to find a new job . 
sadness  Lives Janet Barron praises the good grief of Ted Walker 
sadness  ` I desire first to go to the palace of Westminster my lord there to greet the queen my mother and tender my condolences -- and to share the grief of my family . " 
sadness  Derby County 's grief at the foot of the first division continues as they went down two one at Crystal Palace . 
sadness  At their graves their families would unite with their beloved over a memorial meal and a drink easing their grief in recreating the family intimacy only transiently ruptured . 
sadness  To some extent adults can choose of their own free will whether to deal with their grief or not . 
sadness  To only a few had he been the devil who gloated over their private grief . 
sadness  Women traditionally show their grief more than men . 
sadness  Sandra Cooper 33 midwife and founder of the Darlington Miscarriage Association said : Women who have had a miscarriage experience grief but they have no record of their unborn child . 
sadness  Now she was mad with grief . 
sadness  She had been experiencing considerable feelings of grief about her husband and had been able to cry on occasions . 
sadness  He stood there stoically hiding his grief as Newlands announced he had received only twelve votes . 
sadness  She looked desperately tired but there were no obvious marks of grief on her face . 
sadness  For the first time Coffin saw the signs of grief on Christopher Court 's face . 
sadness  David coped with his grief by trying to save other youngsters from solvent abuse . 
sadness  At this stage you are normally expected to experience grief when the main feeling is shock . 
sadness  Too much it seemed to me was made of Tom 's grief : his courtship of Araminta was forward-looking and deep grief needs roots in the past . 
sadness  It is things like that which are really destructive to writers who are often brave about illness and pain and resilient after all but the deepest grief . 
sadness  Half a week after that encounter Charlie had heard that his beloved had parted from the man with great grief and was in need of tender care . 
sadness  That certainly did n't sound serious enough to account for her great grief . 
sadness  As you would expect she was overcome with grief . " 
sadness  But for the time being Private Morrison 's family already overcome by grief can only wait and hope his body will be released to them soon . 
sadness  But it was the scene of my first heartbreak . 
sadness  And to complete his heartbreak his car broke down when he was looking for his ninth win of the season at the Italian Grand Prix . 
sadness  I do n't think I could cope with your heartbreak . " 
sadness  That concern turned to heartbreak when they heard of his mother 's grim fate . 
sadness  You must have been heartbroken . " 
sadness  When Annie 's daughter died at the age of five she was heartbroken . 
sadness  A heartbroken Daniels watched this all going on and was moved to break the golden rule of not speaking until spoken to . 
sadness  Heartbroken Maria had to return to the convent and remain a nun for the rest of her life . 
sadness  ` I am heartbroken because football has been my whole life . " 
sadness  Heartbroken Tim Godwin weeps as he tells how he had to tell his 23-month-old daughter Sophie : ` Mummy is n't coming back " . 
sadness  She crammed more living into her 30 years than most people experience in two lifetimes according to her heartbroken parents Ken and Diana . 
sadness  The kids will be heartbroken . 
sadness  And yesterday his heartbroken wife Jane slammed police for failing to find him after she raised the alarm 48 hours earlier . 
sadness  Yesterday the heartbroken teenager who was on the verge of trials with the Royal Ballet said : ` In just one second my life has been wrecked . 
sadness  THE heartbroken mother of transplant donor Paula Moss is leaving England to work as a missionary . 
sadness  Only afterwards when Tommy disappeared and Maudie seemed so heartbroken then I began to wonder . 
sadness  Sitting in front of the looking glass making up her face she hoped that Anthony was all right and not quite as heartbroken as Julia seemed to think he was . 
sadness  Although I have has a lot of support I feel heartbroken about Henri 's future . 
sadness  ` The popular story is that he was so heartbroken he ran off to join a religious order and has since been ordained . " 
sadness  Scorning the establishment they left homes and heartbroken parents . 
sadness  ` I thought they must have had a quarrel " Brand said and I had the impression he was n't heartbroken about it . " 
sadness  His heartbroken mum Colette said : ` Paul is so upset . 
sadness  Surely someone somewhere knows who killed Ann Heron and that person could ease the pain for her heartbroken family . 
sadness  She looked into his eyes and saw terrible pain and inconsolable grief . 
sadness  The boy was broken-hearted and inconsolable . 
sadness  The women wait anxiously and when the boat returns one of its crew has been lost causing inconsolable grief to his young wife . 
sadness  William was inconsolable and unable to settle at home continued to travel extensively . 
sadness  Liza for her part had still seemed inconsolable when she first arrived back at her unit on the edge of Salisbury Plain . 
sadness  There are periods when we feel totally inconsolable . 
sadness  It can be the focus of inconsolable grief ; it inspires poetry and literature symphonies and songs . 
sadness  In the event Maman was inconsolable . 
sadness  He was inconsolable when he found what she 'd done . 
sadness  Yussuf had been quite inconsolable . 
sadness  He was not inconsolable . 
sadness  Vincent agreed too low-spirited to put up any resistance . 
sadness  She sounded a little low-spirited . 
sadness  Sven Hjerson 's lugubrious face lit up in a brief smile . 
sadness  I kept trying to get back to Changez 's lugubrious face which reclined morosely in his good hand as the guests filled the air around him with cultivated noises . 
sadness  The lugubrious publican had seen it as his job to repel strangers and had employed to that end an impressive armoury of taciturnity malevolent glances warm beer and poor service . 
sadness  He was a plodding lugubrious fellow and we were delighted with his Wodehousian name . 
sadness  Bert a lanky lugubrious individual declined . 
sadness  He looked up his lugubrious face pale and Athelstan saw it was tear-stained . 
sadness  He became even more lugubrious . 
sadness  Bathsheba was watching his expression closely and she had never been more miserable . 
sadness  ` If you do n't help me I shall make you more miserable than you have ever been in your life . 
sadness  There I lay half-roasted on one side freezing on the other in a sort of trance more abjectly miserable than I can tell . 
sadness  On one of our visits we found a representative of the Occidental Oil Company stranded there looking most miserable and bedraggled in the morass of mud and pouring rain . 
sadness  Neither of us could wait to get the round over we were so cold and miserable . 
sadness  ` I used to be sadness and pathetic but I 'm not so miserable any more . 
sadness  He was so miserable . 
sadness  Of course I like them ; if I did n't I 'd be utterly miserable . 
sadness  Accordingly I wrote to my parents and having pretended for years that I was relatively joy at school I now confessed that I was utterly miserable and begged them to take me away . 
sadness  They were on the top floor of an old house and he was very cold and very miserable . 
sadness  I 'm very miserable . 
sadness  As he nodded she went on ` I 'd had a bit of a knock in -- in a relationship with a man in London and I was very miserable over Elise 's death . 
sadness  And when I first got an inkling the little was far worse than none and I became melancholy and miserable . 
sadness  Every day they became more miserable . 
sadness  As Joe and Biddy became a little more cheerful discussing my possible plans for the future I became more miserable . 
sadness  I feel really miserable to tell the truth . 
sadness  When the reaction set in she had felt utterly miserable . 
sadness  Sheila Williams was feeling miserable . 
sadness  Five minutes went by as she reflected that Rosemary must be feeling as miserable as Travis then checking to see that Travis was all right as she passed she went to bed . 
sadness  The dog seems anxious to get the harness on ; indeed all through the trip the dogs are always keen to pull and seem miserable when they are tied off for the night . 
sadness  They seemed demoralized and miserable operating an endless mechanical process . 
sadness  ` I 'm too miserable to eat . " 
sadness  I was too miserable to giggle but I wondered if the fiances had when he postured on his lawn . 
sadness  As I read it I was sadness to think how miserable Anne had been in a big house away from home where no one understood her . 
sadness  Now her vivid imagination had no difficulty in showing her how Mark 's last drive alone must have been how miserable he must have felt . 
sadness  She missed him and missed the companionable secrecy of their relationship but she was not miserable about it . 
sadness  She in turn had been drawn to him at the time when she was miserable about Jean-Pierre . 
sadness  As Michael Codron told me : ` Ken remained very loyal to it even though he was miserable about it . 
sadness  It was the kind of life that ` was making life miserable in the extreme for her and since I felt responsible for her it was making me miserable too . 
sadness  Loads of my friends are miserable over the way they look and the media are basically saying ` Yes you 're right to be miserable . 
sadness  ` Harry we 're going to make ourselves miserable beyond measure if we go on like this . 
sadness  If as she suspected Elizabeth was miserable because of that dreary village sawbones then it was dishonest and unlikeable of her to pretend that it was because of her sister-in-law . 
sadness  He must be miserable . " 
sadness  To misquote you : he is itinerant because he is miserable . " 
sadness  Brian Davies also from near Coventry had entered some immense pumpkins and marrows but seemed mournful . 
sadness  On the other hand the most important person the cameraman wore jeans and a Micky Mouse T-shirt over which his mournful deadpan moon face shone incongruously . 
sadness  It is her whole situation -- she is so mournful and silently accusing and sometimes Robert I think her as mad as Landor with all this nonsense she makes of the Bible from time to time . 
sadness  His face was completely serious even slightly mournful . 
sadness  He was at the graveside looking mournful and interesting . 
sadness  He had a narrow mournful face tapering to a long pointed chin . 
sadness  They 'd had a skinful so were n't in a particularly noticing mood but they saw and heard nothing nothing except what they described as a kind of mournful whistling coming from deep in the wood . " 
sadness  Gloom on the other hand sees a noisy grimy city with crowded underground stations overpriced restaurants jostling strangers and mournful faces . 
sadness  ` It gobbled up the bird in one go " said a mournful bird-watcher yesterday . 
sadness  There was the mournful sound of human voices and then a jolt . 
sadness  I could n't bear the mournful look on his face . 
sadness  How dare you seem so mournful . " 
sadness  He was drawn to such slow mournful music and he carried it with him everywhere . 
sadness  Joe sat with his head in his hands not hearing the mournful sound of a tug edging shorewards in the direction of the docks or the lonely cry of the seagulls overhead . 
sadness  With her long hair drooping round her face and her large mournful eyes she looked like a lost basset-hound puppy . 
sadness  The merchant 's long face was even more mournful and the friar was sure the man had been crying . 
sadness  The Counts were well pleased at this ; but all the people of the land were sorrowful . 
sadness  Tero followed them at a distance watching her new friend with sorrowful anxious eyes . 
sadness  Elizabeth Mowbray 's face was pale and tense her sorrowful mien reflecting the newly sombre mood of the court . 
sadness  Not from irritation but because she knew it was a lie and felt sorrowful because of Alice . 
sadness  Coventry turned and looked at him a long dark sorrowful stare . 
sadness  Then the toot of a trumpet and the clown with the enormous sorrowful eyes was coming at her in her ring-side seat and she wanted to run away . 
sadness  His liquid eyes were sorrowful and the ends of his moustache drooped . 
sadness  Then he relaxes into a sorrowful smile like when you remember someone you loved who died a long time ago . 
sadness  Moreover I disliked the Lady Eleanor intensely with her sorrowful face and moping ways . 
sadness  One of the three khthons began to hum a sorrowful melody . 
sadness  The poem interlocks the narrative description with Mariana 's own sorrowful moans . 
sadness  Athelstan rubbed his mouth with his thumb and gazed directly at Cranston 's sorrowful face . 
sadness  Philippa thought perhaps this news benefits the king but it brings sorrow for the rest of us . 
sadness  Jacob filled to the brim with sorrow for the woman whom despite everything he had loved . 
sadness  Psalm 13 put her own question well &mdash'How; long shall l take counsel in my soul having sorrow in my heart daily ? 
sadness  As the tartan army drowned its sorrows in the bars of Soho Frank preferred a candlelit dinner . 
sadness  ` I have naught to offer you " the youth was saying and there was sorrow in his voice . 
sadness  There was genuine sorrow in the producer 's voice . 
sadness  June Barraclough 's A Time to Love ( Methuen 12.95 ) spans both World Wars and paints a vivid picture of the loves and sorrows of the characters in the lives of two women friends . 
sadness  Yet the sorrow of Leibnitz were he to have needlessly destroyed it is described as ` a natural feeling for a humane man " . 
sadness  Help us to become more aware of the needs the joys and the sorrows of our brothers here . 
sadness  The look of reproach and sorrow on her face cut into him far more deeply than any angry words could have done . 
sadness  But the parting has brought some sweet sorrow to her and her landlord . 
sadness  Miss Worthington often felt it would have been an unendurable sorrow to her parents if they had lived to witness the extent of the deterioration . 
sadness  He was a man drowning his sorrows he 'd decided . 
sadness  There were dry gingers and tonics prepared for the whiskies and gins which everyone hoped would drown the star 's sorrows . 
sadness  My hand caresses the surging wind ; I am deeper drowned in sorrow . 
sadness  They were young but they walked bent in sorrow . 
sadness  MOST of those who read Glenys Roberts 's moan ( March 15 ) and who know Monaco felt I suspect more sorrow for the author than disdain for the place . 
sadness  He could see sorrow in the dark eyes which glowed as if there were candles burning behind them . 
sadness  Other people 's sorrows on the whole weigh lightly on our shoulders : a merciful provision . 
sadness  I drowned my sorrows on the school goalposts as football was banned . 
sadness  Taking as his theme the great rivers of the world the Ganges the Jordan the Mississippi the Clyde -- and of course the Boyne -- he weaves a tapestry evoking both sorrow and joy . 
sadness  The reporter treading delicately had asked if it was a great sorrow to her when she and Walter separated . 
sadness  ` But I feel dismay sorrow for so many people in our country who do not share this personal good fortune and who as a result of further years of Tory government will experience further disadvantage . 
sadness  Jesus felt despair and sorrow to such an extent that there is a mood of desperation in the story . 
sadness  As his wife as his Louise had slipped there was no friend with whom he could share the sorrow he felt over his son . 
sadness  Yet she suffered his grief with him wanting to share his sorrow hoping that she could alleviate some of his pain . 
sadness  The Irish President Mary Robinson had earlier said she shared the sorrow and anguish of the people of her country . 
sadness  He looked so woebegone . 
sadness  Hepzibah looked at Carrie 's woebegone face . 
sadness  ` God give me strength " he yelled instantly turning his attention back to the younger man who stood before him and whose woebegone expression would have been comical were it not so pitiful . 
sadness  ` I had to rush around trying to find a farmer with a cart who might be going where I wanted " Katz lamented his woebegone countenance matching his sorry tale . 
sadness  Liz must have looked as woebegone as she felt when they staggered into the stuffy carriage because Barbara had burst out laughing . 
sadness  Her Mum smiled at the woebegone face . 
sadness  Len looked apologetic and woebegone and mumbled something about not letting down his mates . 
sadness  But she was torn by her daughter 's despair . 
sadness  A merciful wave was closing over it healing her despair . 
sadness  Jamie Hill defending said Glorney 's marriage had broken down and his despair manifested itself in him turning to drink and committing offences . 
sadness  When Lansdowne communicated his despair about the war to the press in 1917 and called for negotiations there was a storm of protest . 
sadness  As he stared at the torment fury and despair in her face he knew that Clare would not forgive him . 
sadness  The despair in their father 's voice had sent a sudden chill of apprehension through the brothers . 
sadness  The profound anguish and hopeless despair of this woman in the face of what she believed to be the moral ruin of her whole life can not well be described . 
sadness  Since last May many of these same passers-by have come face to face on their TV screens with the agony desolation and despair of the people of Ethiopia and the Sudan . 
sadness  ON a day which saw a host of prophets confounded -- and a month of near despair for many Conservative loyalists -- the reputation of one sage is intact . 
sadness  Rune frowned as his eagle-eyed regard read the despair on her face . 
sadness  From the despair in the parson 's eyes the doctor saw that this remedy had already been tried to no avail . 
sadness  But he could not watch her terrible despairs without participating in them ; increasingly he found he was as paralysed by them as she was herself . 
